ranking,ISBN,title,author,publisher,genre,year
46,9784130821254 ,Ｈｏｒｉｚｏｎｔｅ,東京大学,東京大学出版会,ドイツ語,2014
47,9784563045913 ,かいせつ化学熱力学,小島和夫,培風館,化学,2014
48,9784061572041 ,電磁気学,横山順一,講談社,物理学,2014
49,9784130629188 ,微積分,斎藤毅,東京大学出版会,数学,2014
50,9784785314088 ,微分積分学,難波誠,裳華房,数学,2014
51,9784130626071 ,振動と波動,吉岡大二郎,東京大学出版会,物理学,2014
52,9784563024321 ,熱力学,田崎晴明,培風館,物理学,2014
53,9784063952537 ,進撃の巨人　１５,諫山　創,講談社,コミック,2014
54,9784781910420 ,演習化学熱力学,渡辺啓,サイエンス社,化学,2014
55,9784563002169 ,入門線形代数,三宅敏恒,培風館,数学,2014
56,9784489021633 ,力学,篠本滋,東京図書,物理学,2014
57,9784130120326 ,進化と人間行動,長谷川寿一,東京大学出版会,心理,2014
58,9784088800691 ,ＯＮＥ　ＰＩＥＣＥ　巻７４,尾田栄一郎,集英社,コミック,2014
59,9784535786547 ,線形代数学,川久保勝夫,日本評論社,数学,2014
60,9784130620055 ,解析入門　１,杉浦光夫,東京大学出版会,数学,2014
61,9784807906956 ,アトキンス物理化学　上,ピーター・Ｗ．アトキンス,東京化学同人,化学,2014
62,9784385306599 ,フェルミ熱力学,エンリコ・フェルミ,三省堂,物理学,2014
63,9784641220232 ,財務会計・入門,桜井久勝,有斐閣,経営,2014
64,9784130626095 ,熱力学の基礎,清水明,東京大学出版会,物理学,2014
65,9784492314098 ,マクロ経済学　１（入門篇）,Ｎ．グレゴリ・マンキュー,東洋経済新報社,経済財政,2014
66,9784130620710 ,基礎物理学　１,,東京大学出版会,物理学,2014
67,9784641042483 ,刑法総論,山口厚,有斐閣,法律,2014
68,9784781910628 ,量子論の基礎,清水明,サイエンス社,物理学,2014
69,9784326102013 ,脳神経科学リテラシー,信原幸弘,勁草書房,哲学,2014
70,9784627080423 ,基礎応用第三角法図学,岩井実,森北出版,数学,2014
71,9784130629140 ,線型代数学,足助太郎,東京大学出版会,数学,2014
72,9784641131446 ,立憲主義と日本国憲法,高橋和之,有斐閣,法律,2014
73,9784254121728 ,Ｅｘｃｅｌによる統計入門,縄田和満,朝倉書店,数学,2014
74,9784000066969 ,ゼロからの力学　１,十河清,岩波書店,物理学,2014
75,9784774160450 ,ＬＡＴＥＸ２ε美文書作成入門,奥村晴彦,技術評論社,情報科学,2014
76,9784785380328 ,熱学・統計力学,久保亮五,裳華房,物理学,2014
77,9784000066976 ,ゼロからの力学　２,十河清,岩波書店,物理学,2014
78,9784641131637 ,憲法判例,戸松秀典,有斐閣,法律,2014
79,9784641125636 ,法解釈入門,山下純司,有斐閣,法律,2014
80,9784130230582 ,大人のための近現代史　１９世紀編,三谷博,東京大学出版会,歴史総記,2014
81,9784532168650 ,さらばガラパゴス政治,野中尚人,日経ＢＰＭ（日本経済新聞出版本部）,政治,2014
82,9784563023218 ,相対性理論入門講義,風間洋一,培風館,物理学,2014
83,9784781910147 ,化学熱力学,渡辺啓,サイエンス社,化学,2014
84,9784901683531 ,ディジタル回路,五島正裕,数理工学社,電子通信,2014
85,9784309246772 ,「知の技法」入門,小林康夫,河出書房新社,総記,2014
86,9784411005328 ,新・リュミエール,森本英夫,駿河台出版社,仏語,2014
87,9784061492868 ,哲学の謎,野矢茂樹,講談社,哲学,2014
88,9784563030025 ,図学と製図,幸田彰,培風館,機械,2014
89,9784781913001 ,グラフィック講義熱・統計力学の基礎,和田純夫,サイエンス社,物理学,2014
90,9784535786653 ,図で整理！例題で納得！線形空間入門,梶原健,日本評論社,数学,2014
91,9784324900031 ,中学校学習指導要領解説　特別活動編　平成２０年９月,文部科学省,ぎょうせい,教育,2014
92,9784130821261 ,Ｐｒｏｍｅｎａｄｅｓ,東京大学,東京大学出版会,仏語,2014
93,9784130821513 ,Ｐｒｏｍｅｎａｄｅｓ,東京大学,東京大学出版会,仏語,2014
94,9784641009158 ,ポケット六法　平成２７年版,井上正仁,有斐閣,法律,2014
95,9784254117578 ,微積分の基礎,浦川肇,朝倉書店,数学,2014
96,9784000076432 ,電磁気学　１,長岡洋介,岩波書店,物理学,2014
97,9784130625067 ,化学結合論入門,高塚和夫,東京大学出版会,化学,2014
98,9784480020475 ,思考の整理学,外山滋比古,筑摩書房,哲学,2014
99,9784781912547 ,演習電磁気学,加藤正昭,サイエンス社,物理学,2014
100,9784130626101 ,解析力学・量子論,須藤靖,東京大学出版会,物理学,2014
1,9784130821339 ,東京大学教養英語読本　２,東京大学,東京大学出版会,英米語,2013
2,9784807907953 ,基礎化学実験,東京大学,東京化学同人,化学,2013
3,9784130821322 ,東京大学教養英語読本　１,東京大学,東京大学出版会,英米語,2013
4,9784883841400 ,入門統計解析,倉田博史,新世社（渋谷区）,経済財政,2013
5,9784130624510 ,情報,川合慧,東京大学出版会,情報科学,2013
6,9784130527040 ,教養としての身体運動・健康科学,東京大学,東京大学出版会,体育スポ,2013
7,9784061543690 ,現代物性化学の基礎,小川桂一郎,講談社,化学,2013
8,9784641009134 ,ポケット六法　平成２５年版,西田典之,有斐閣,法律,2013
9,9784130622189 ,基礎生命科学実験,東京大学,東京大学出版会,生物学,2013
10,9784130624527 ,情報科学入門,増原英彦,東京大学出版会,情報科学,2013
11,9784785314088 ,微分積分学,難波誠,裳華房,数学,2013
12,9784781913018 ,３ＤーＣＡＤ／ＣＧ入門,鈴木賢次郎,サイエンス社,電子通信,2013
13,9784781913117 ,グラフィック講義相対論の基礎,和田純夫,サイエンス社,物理学,2013
14,9784130830300 ,まなざしのレッスン　１,三浦篤,東京大学出版会,芸術総記,2013
15,9784641125544 ,条文の読み方,法制執務用語研究会,有斐閣,法律,2013
16,9784641042919 ,判例刑法総論,西田典之,有斐閣,法律,2013
17,9784130821506 ,Ｈｏｒｉｚｏｎｔｅ,東京大学,東京大学出版会,ドイツ語,2013
18,9784563002213 ,入門微分積分,三宅敏恒,培風館,数学,2013
19,9784000266543 ,マクロ経済学,吉川洋,岩波書店,経済財政,2013
20,9784595135040 ,国際政治,藤原帰一,放送大学教育振興会,政治,2013
21,9784641000278 ,法律学小辞典,金子宏,有斐閣,法律,2013
22,9784130620017 ,線型代数入門,斎藤正彦,東京大学出版会,数学,2013
23,9784130625012 ,化学の基礎７７講,東京大学,東京大学出版会,化学,2013
24,9784274208225 ,イラストレクチャー認知神経科学,村上郁也,オーム社,生物学,2013
25,9784758120005 ,生命科学,東京大学,羊土社,生物学,2013
26,9784004307587 ,憲法への招待,渋谷秀樹,岩波書店,法律,2013
27,9784130120326 ,進化と人間行動,長谷川寿一,東京大学出版会,心理,2013
28,9784641114951 ,民法判例百選　１,中田裕康,有斐閣,法律,2013
29,9784781909431 ,工学基礎図学と製図,磯田浩,サイエンス社,工学工業,2013
30,9784641162860 ,経営の再生,高橋伸夫,有斐閣,経営,2013
31,9784758120197 ,文系のための生命科学,東京大学,羊土社,生物学,2013
32,9784641046559 ,国際法,酒井啓亘,有斐閣,法律,2013
33,9784781910628 ,量子論の基礎,清水明,サイエンス社,物理学,2013
34,9784780603507 ,基礎物理学実験　２０１３秋ー２０１４春,東京大学,学術図書出版社,物理学,2013
35,9784641115040 ,国際法判例百選,小寺彰,有斐閣,法律,2013
36,9784130620710 ,基礎物理学　１,,東京大学出版会,物理学,2013
37,9784130421331 ,経済原論,小幡道昭,東京大学出版会,経済財政,2013
38,9784759810844 ,量子化学,真船文隆,化学同人,化学,2013
39,9784130821285 ,Ｖｉａｊｅｒｏｓ,東京大学,東京大学出版会,各国語,2013
40,9784641053717 ,統計学,森棟公夫,有斐閣,経済財政,2013
41,9784130821254 ,Ｈｏｒｉｚｏｎｔｅ,東京大学,東京大学出版会,ドイツ語,2013
42,9784130121057 ,心理学,鹿取広人,東京大学出版会,心理,2013
43,9784130323512 ,民法　１,内田貴,東京大学出版会,法律,2013
44,9784535555853 ,入門／経済学,伊藤元重,日本評論社,経済財政,2013
45,9784000227810 ,憲法,芦部信喜,岩波書店,法律,2013
46,9784781909066 ,演習図学と製図,磯田浩,サイエンス社,工学工業,2013
47,9784641124981 ,財務会計・入門,桜井久勝,有斐閣,経営,2013
48,9784785310738 ,微分積分演習,岡安隆照,裳華房,数学,2013
49,9784641001435 ,国際条約集　２０１３年版,奥脇直也,有斐閣,法律,2013
50,9784641130739 ,憲法判例,戸松秀典,有斐閣,法律,2013
51,9784061572041 ,電磁気学,横山順一,講談社,物理学,2013
52,9784807906956 ,アトキンス物理化学　上,ピーター・Ｗ．アトキンス,東京化学同人,化学,2013
53,9784061572034 ,熱力学,菊川芳夫,講談社,物理学,2013
54,9784563030025 ,図学と製図,幸田彰,培風館,機械,2013
55,9784563045913 ,かいせつ化学熱力学,小島和夫,培風館,化学,2013
56,9784781911380 ,演習力学,今井功,サイエンス社,物理学,2013
57,9784627080423 ,基礎応用第三角法図学,岩井実,森北出版,数学,2013
58,9784063848397 ,進撃の巨人　１０,諫山創,講談社,コミック,2013
59,9784781910420 ,演習化学熱力学,渡辺啓,サイエンス社,化学,2013
60,9784088706603 ,ＯＮＥ　ＰＩＥＣＥ　巻７０,尾田栄一郎,集英社,コミック,2013
61,9784818822306 ,アメリカの財政と分権　第１巻,渋谷博史,日本経済評論社,経済財政,2013
62,9784563024321 ,熱力学,田崎晴明,培風館,物理学,2013
63,9784130626095 ,熱力学の基礎,清水明,東京大学出版会,物理学,2013
64,9784130626071 ,振動と波動,吉岡大二郎,東京大学出版会,物理学,2013
65,9784563023218 ,相対性理論入門講義,風間洋一,培風館,物理学,2013
66,9784641009141 ,ポケット六法　平成２６年版,井上正仁,有斐閣,法律,2013
67,9784781912547 ,演習電磁気学,加藤正昭,サイエンス社,物理学,2013
68,9784063949766 ,進撃の巨人　１２,諫山創,講談社,コミック,2013
69,9784130420655 ,統計学入門,東京大学,東京大学出版会,経済財政,2013
70,9784326102013 ,脳神経科学リテラシー,信原幸弘,勁草書房,哲学,2013
71,9784163821108 ,色彩を持たない多崎つくると、彼の巡礼の年,村上春樹,文藝春秋,日文小説,2013
72,9784000281164 ,臨床と性格の心理学,丹野義彦,岩波書店,心理,2013
73,9784480020475 ,思考の整理学,外山滋比古,筑摩書房,哲学,2013
74,9784641053779 ,政治学,久米郁男,有斐閣,政治,2013
75,9784532132293 ,金融工学入門,デーヴィド・Ｇ．ルーエンバーガー,日経ＢＰＭ（日本経済新聞出版本部）,経営,2013
76,9784480093431 ,倫理とは何か,永井均,筑摩書房,哲学,2013
77,9784254121728 ,Ｅｘｃｅｌによる統計入門,縄田和満,朝倉書店,数学,2013
78,9784535786547 ,線形代数学,川久保勝夫,日本評論社,数学,2013
79,9784130629140 ,線型代数学,足助太郎,東京大学出版会,数学,2013
80,9784532133726 ,新・証券投資論　１,日本証券アナリスト協会,日経ＢＰＭ（日本経済新聞出版本部）,経済財政,2013
81,9784532168650 ,さらばガラパゴス政治,野中尚人,日経ＢＰＭ（日本経済新聞出版本部）,政治,2013
82,9784535785137 ,明解線形代数,木村達雄,日本評論社,数学,2013
83,9784088708331 ,ＯＮＥ　ＰＩＥＣＥ　巻７２,尾田栄一郎,集英社,コミック,2013
84,9784000076432 ,電磁気学　１,長岡洋介,岩波書店,物理学,2013
85,9784385306599 ,フェルミ熱力学,エンリコ・フェルミ,三省堂,物理学,2013
86,9784130620253 ,線型代数演習,斎藤正彦,東京大学出版会,数学,2013
87,9784785320881 ,振動・波動,小形正男,裳華房,物理学,2013
88,9784130421294 ,ミクロ経済学演習,奥野正寛,東京大学出版会,経済財政,2013
89,9784130625067 ,化学結合論入門,高塚和夫,東京大学出版会,化学,2013
90,9784807905683 ,ウォーレン有機化学　上,ステュアート・ウォレン,東京化学同人,化学,2013
91,9784000077712 ,微分積分,和達三樹,岩波書店,数学,2013
92,9784781913001 ,グラフィック講義熱・統計力学の基礎,和田純夫,サイエンス社,物理学,2013
93,9784061572010 ,力学,副島雄児,講談社,物理学,2013
94,9784901683098 ,電気電子計測,廣瀬明,数理工学社,電気,2013
95,9784000076418 ,力学,戸田盛和,岩波書店,物理学,2013
96,9784320026926 ,プログラミング言語Ｃ,ブライアン・Ｗ．カーニハン,共立出版,数学,2013
97,9784087206852 ,教養の力,斎藤兆史,集英社,社会,2013
98,9784781907819 ,工科系の数学　４,クルト・マイベルク,サイエンス社,数学,2013
99,9784771023406 ,エレメンタル欧米経済史,馬場哲,晃洋書房,経済財政,2013
100,9784121006240 ,理科系の作文技術,木下是雄,中央公論新社,自然科学,2013
1,9784130821186 ,Ｏｎ　ｃａｍｐｕｓ,東京大学,東京大学出版会,英米語,2012
2,9784130527040 ,教養としての身体運動・健康科学,東京大学,東京大学出版会,体育スポ,2012
3,9784130624510 ,情報,川合慧,東京大学出版会,情報科学,2012
4,9784130821193 ,Ｃａｍｐｕｓ　ｗｉｄｅ,東京大学,東京大学出版会,英米語,2012
5,9784883841400 ,入門統計解析,倉田博史,新世社（渋谷区）,経済財政,2012
6,9784807907953 ,基礎化学実験,東京大学,東京化学同人,化学,2012
7,9784758120005 ,生命科学,東京大学,羊土社,生物学,2012
8,9784061543690 ,現代物性化学の基礎,小川桂一郎,講談社,化学,2012
9,9784758120104 ,理系総合のための生命科学,東京大学,羊土社,生物学,2012
10,9784130121057 ,心理学,鹿取広人,東京大学出版会,心理,2012
11,9784807906888 ,基礎化学実験,東京大学,東京化学同人,化学,2012
12,9784130620017 ,線型代数入門,斎藤正彦,東京大学出版会,数学,2012
13,9784785314088 ,微分積分学,難波誠,裳華房,数学,2012
14,9784130821407 ,東大英単,東京大学,東京大学出版会,英米語,2012
15,9784130622189 ,基礎生命科学実験,東京大学,東京大学出版会,生物学,2012
16,9784130624527 ,情報科学入門,増原英彦,東京大学出版会,情報科学,2012
17,9784641009127 ,ポケット六法　平成２４年版,江頭憲治郎,有斐閣,法律,2012
18,9784758120197 ,文系のための生命科学,東京大学,羊土社,生物学,2012
19,9784781913018 ,３ＤーＣＡＤ／ＣＧ入門,鈴木賢次郎,サイエンス社,電子通信,2012
20,9784781909066 ,演習図学と製図,磯田浩,サイエンス社,工学工業,2012
21,9784130821506 ,Ｈｏｒｉｚｏｎｔｅ,東京大学,東京大学出版会,ドイツ語,2012
22,9784641053717 ,統計学,森棟公夫,有斐閣,経済財政,2012
23,9784781909431 ,工学基礎図学と製図,磯田浩,サイエンス社,工学工業,2012
24,9784130421270 ,ミクロ経済学,奥野正寛,東京大学出版会,経済財政,2012
25,9784130625012 ,化学の基礎７７講,東京大学,東京大学出版会,化学,2012
26,9784130821278 ,行人,東京大学,東京大学出版会,各国語,2012
27,9784641114951 ,民法判例百選　１,中田裕康,有斐閣,法律,2012
28,9784000266543 ,マクロ経済学,吉川洋,岩波書店,経済財政,2012
29,9784641042698 ,判例刑法総論,西田典之,有斐閣,法律,2012
30,9784641135185 ,民法の基礎　１,佐久間毅,有斐閣,法律,2012
31,9784641115040 ,国際法判例百選,小寺彰,有斐閣,法律,2012
32,9784641046535 ,講義国際法,小寺彰,有斐閣,法律,2012
33,9784781910628 ,量子論の基礎,清水明,サイエンス社,物理学,2012
34,9784771023406 ,エレメンタル欧米経済史,馬場哲,晃洋書房,経済財政,2012
35,9784130322171 ,国際関係論講義,山影進,東京大学出版会,政治,2012
36,9784130626095 ,熱力学の基礎,清水明,東京大学出版会,物理学,2012
37,9784274208225 ,イラストレクチャー認知神経科学,村上郁也,オーム社,生物学,2012
38,9784480061690 ,公共哲学とは何か,山脇直司,筑摩書房,哲学,2012
39,9784595135040 ,国際政治,藤原帰一,放送大学教育振興会,政治,2012
40,9784130421331 ,経済原論,小幡道昭,東京大学出版会,経済財政,2012
41,9784122049666 ,世界史　上,ウィリアム・Ｈ．マクニール,中央公論新社,歴史総記,2012
42,9784535786547 ,線形代数学,川久保勝夫,日本評論社,数学,2012
43,9784385306599 ,フェルミ熱力学,エンリコ・フェルミ,三省堂,物理学,2012
44,9784641162860 ,経営の再生,高橋伸夫,有斐閣,経営,2012
45,9784595312045 ,ヨーロッパ政治史,平島健司,放送大学教育振興会,政治,2012
46,9784641130739 ,憲法判例,戸松秀典,有斐閣,法律,2012
47,9784004307587 ,憲法への招待,渋谷秀樹,岩波書店,法律,2012
48,9784641134515 ,民法の基礎　２,佐久間毅,有斐閣,法律,2012
49,9784780602654 ,基礎物理学実験　２０１２秋ー２０１３春,東京大学,学術図書出版社,物理学,2012
50,9784641001428 ,国際条約集　２０１２年版,奥脇直也,有斐閣,法律,2012
51,9784130830300 ,まなざしのレッスン　１,三浦篤,東京大学出版会,芸術総記,2012
52,9784532132293 ,金融工学入門,デーヴィド・Ｇ．ルーエンバーガー,日経ＢＰＭ（日本経済新聞出版本部）,経営,2012
53,9784641124721 ,財務会計・入門,桜井久勝,有斐閣,経営,2012
54,9784641124530 ,認知心理学,道又爾,有斐閣,心理,2012
55,9784000227810 ,憲法,芦部信喜,岩波書店,法律,2012
56,9784563045913 ,かいせつ化学熱力学,小島和夫,培風館,化学,2012
57,9784130421294 ,ミクロ経済学演習,奥野正寛,東京大学出版会,経済財政,2012
58,9784130120326 ,進化と人間行動,長谷川寿一,東京大学出版会,心理,2012
59,9784489007323 ,齊藤正彦　微分積分学,斎藤正彦,東京図書,数学,2012
60,9784061572041 ,電磁気学,横山順一,講談社,物理学,2012
61,9784130620710 ,基礎物理学　１,,東京大学出版会,物理学,2012
62,9784563002213 ,入門微分積分,三宅敏恒,培風館,数学,2012
63,9784641124189 ,複雑さに挑む社会心理学,亀田達也,有斐閣,心理,2012
64,9784807906956 ,アトキンス物理化学　上,ピーター・Ｗ．アトキンス,東京化学同人,化学,2012
65,9784759810844 ,量子化学,真船文隆,化学同人,化学,2012
66,9784130625067 ,化学結合論入門,高塚和夫,東京大学出版会,化学,2012
67,9784130821513 ,Ｐｒｏｍｅｎａｄｅｓ,東京大学,東京大学出版会,仏語,2012
68,9784122049673 ,世界史　下,ウィリアム・Ｈ．マクニール,中央公論新社,歴史総記,2012
69,9784326102013 ,脳神経科学リテラシー,信原幸弘,勁草書房,哲学,2012
70,9784641177093 ,心理学をつかむ,今井久登,有斐閣,心理,2012
71,9784130821285 ,Ｖｉａｊｅｒｏｓ,東京大学,東京大学出版会,各国語,2012
72,9784563030025 ,図学と製図,幸田彰,培風館,機械,2012
73,9784532133726 ,新・証券投資論　１,日本証券アナリスト協会,日経ＢＰＭ（日本経済新聞出版本部）,経済財政,2012
74,9784563023218 ,相対性理論入門講義,風間洋一,培風館,物理学,2012
75,9784254121728 ,Ｅｘｃｅｌによる統計入門,縄田和満,朝倉書店,数学,2012
76,9784627080423 ,基礎応用第三角法図学,岩井実,森北出版,数学,2012
77,9784781910420 ,演習化学熱力学,渡辺啓,サイエンス社,化学,2012
78,9784794218780 ,銃・病原菌・鉄　上巻,ジャレド・ダイアモンド,草思社,外国歴史,2012
79,9784003394618 ,生命とは何か,エルヴィン・シュレーディンガー,岩波書店,物理学,2012
80,9784563003760 ,教養の線形代数,村上正康,培風館,数学,2012
81,9784781912547 ,演習電磁気学,加藤正昭,サイエンス社,物理学,2012
82,9784088704166 ,ＯＮＥ　ＰＩＥＣＥ　巻６６,尾田栄一郎,集英社,コミック,2012
83,9784944178209 ,スバラシク実力がつくと評判の微分積分キャンパス・ゼミ,馬場敬之,マセマ,数学,2012
84,9784480020475 ,思考の整理学,外山滋比古,筑摩書房,哲学,2012
85,9784101001593 ,１Ｑ８４　ＢＯＯＫ　１（４月ー６月）　前,村上春樹,新潮社,日文小説,2012
86,9784130821254 ,Ｈｏｒｉｚｏｎｔｅ,東京大学,東京大学出版会,ドイツ語,2012
87,9784130821261 ,Ｐｒｏｍｅｎａｄｅｓ,東京大学,東京大学出版会,仏語,2012
88,9784088705316 ,ＯＮＥ　ＰＩＥＣＥ　巻６８,尾田栄一郎,集英社,コミック,2012
89,9784812210284 ,アメリカ・モデルとグローバル化　２,,昭和堂（京都）,経済財政,2012
90,9784000079464 ,物理講義のききどころ　６,和田純夫,岩波書店,物理学,2012
91,9784130622172 ,図説生物学,東京大学,東京大学出版会,生物学,2012
92,9784781911380 ,演習力学,今井功,サイエンス社,物理学,2012
93,9784130821216 ,Ｆｉｒｓｔ　ｍｏｖｅｓ,ポール・ロシター,東京大学出版会,英米語,2012
94,9784903500423 ,〈科学の発想〉をたずねて,橋本毅彦,左右社,自然科学,2012
95,9784088703671 ,ＯＮＥ　ＰＩＥＣＥ　巻６５,尾田栄一郎,集英社,コミック,2012
96,9784641130371 ,憲法訴訟,戸松秀典,有斐閣,法律,2012
97,9784815805616 ,東アジア国際政治史,川島真,名古屋大学出版会,政治,2012
98,9784621082072 ,分析化学　２,北森武彦,丸善出版,化学,2012
99,9784130626101 ,解析力学・量子論,須藤靖,東京大学出版会,物理学,2012
100,9784562091324 ,立地調整の経済地理学,松原宏,原書房,経済財政,2012
1,9784130821186 ,Ｏｎ　ｃａｍｐｕｓ,東京大学,東京大学出版会,英米語,2011
2,9784130527040 ,教養としての身体運動・健康科学,東京大学,東京大学出版会,体育スポ,2011
3,9784130624510 ,情報,川合慧,東京大学出版会,情報科学,2011
4,9784130821193 ,Ｃａｍｐｕｓ　ｗｉｄｅ,東京大学,東京大学出版会,英米語,2011
5,9784883841400 ,入門統計解析,倉田博史,新世社（渋谷区）,経済財政,2011
6,9784807906888 ,基礎化学実験,東京大学,東京化学同人,化学,2011
7,9784758120005 ,生命科学,東京大学,羊土社,生物学,2011
8,9784130821407 ,東大英単,東京大学,東京大学出版会,英米語,2011
9,9784061543690 ,現代物性化学の基礎,小川桂一郎,講談社,化学,2011
10,9784641009110 ,ポケット六法　平成２３年版,江頭憲治郎,有斐閣,法律,2011
11,9784274208225 ,イラストレクチャー認知神経科学,村上郁也,オーム社,生物学,2011
12,9784758120104 ,理系総合のための生命科学,東京大学,羊土社,生物学,2011
13,9784130622189 ,基礎生命科学実験,東京大学,東京大学出版会,生物学,2011
14,9784758120197 ,文系のための生命科学,東京大学,羊土社,生物学,2011
15,9784130620017 ,線型代数入門,斎藤正彦,東京大学出版会,数学,2011
16,9784130821506 ,Ｈｏｒｉｚｏｎｔｅ,東京大学,東京大学出版会,ドイツ語,2011
17,9784130624527 ,情報科学入門,増原英彦,東京大学出版会,情報科学,2011
18,9784781910628 ,量子論の基礎,清水明,サイエンス社,物理学,2011
19,9784000266543 ,マクロ経済学,吉川洋,岩波書店,経済財政,2011
20,9784480061690 ,公共哲学とは何か,山脇直司,筑摩書房,哲学,2011
21,9784641000278 ,法律学小辞典,金子宏,有斐閣,法律,2011
22,9784785314088 ,微分積分学,難波誠,裳華房,数学,2011
23,9784641042698 ,判例刑法総論,西田典之,有斐閣,法律,2011
24,9784641135185 ,民法の基礎　１,佐久間毅,有斐閣,法律,2011
25,9784781911960 ,３ＤーＣＡＤ／ＣＧ入門,鈴木賢次郎,サイエンス社,電子通信,2011
26,9784130821278 ,行人,東京大学,東京大学出版会,各国語,2011
27,9784595135040 ,国際政治,藤原帰一,放送大学教育振興会,政治,2011
28,9784641134515 ,民法の基礎　２,佐久間毅,有斐閣,法律,2011
29,9784130625012 ,化学の基礎７７講,東京大学,東京大学出版会,化学,2011
30,9784781909066 ,演習図学と製図,磯田浩,サイエンス社,工学工業,2011
31,9784641001411 ,国際条約集　２０１１年版,奥脇直也,有斐閣,法律,2011
32,9784781909431 ,工学基礎図学と製図,磯田浩,サイエンス社,工学工業,2011
33,9784641115040 ,国際法判例百選,小寺彰,有斐閣,法律,2011
34,9784535786547 ,線形代数学,川久保勝夫,日本評論社,数学,2011
35,9784641130739 ,憲法判例,戸松秀典,有斐閣,法律,2011
36,9784641162860 ,経営の再生,高橋伸夫,有斐閣,経営,2011
37,9784326102013 ,脳神経科学リテラシー,信原幸弘,勁草書房,哲学,2011
38,9784641053717 ,統計学,森棟公夫,有斐閣,経済財政,2011
39,9784641132719 ,民法判例集　総則・物権,内田貴,有斐閣,法律,2011
40,9784130626095 ,熱力学の基礎,清水明,東京大学出版会,物理学,2011
41,9784130421331 ,経済原論,小幡道昭,東京大学出版会,経済財政,2011
42,9784641031838 ,憲法学　２,芦部信喜,有斐閣,法律,2011
43,9784641125377 ,法学入門,星野英一,有斐閣,法律,2011
44,9784130220187 ,西洋古代史料集,古山正人,東京大学出版会,外国歴史,2011
45,9784130821216 ,Ｆｉｒｓｔ　ｍｏｖｅｓ,ポール・ロシター,東京大学出版会,英米語,2011
46,9784641124417 ,財務会計・入門,桜井久勝,有斐閣,経営,2011
47,9784130830300 ,まなざしのレッスン　１,三浦篤,東京大学出版会,芸術総記,2011
48,9784061572041 ,電磁気学,横山順一,講談社,物理学,2011
49,9784641177093 ,心理学をつかむ,今井久登,有斐閣,心理,2011
50,9784807906956 ,アトキンス物理化学　上,ピーター・Ｗ．アトキンス,東京化学同人,化学,2011
51,9784088701752 ,ＯＮＥ　ＰＩＥＣＥ　巻６１,尾田栄一郎,集英社,コミック,2011
52,9784004307587 ,憲法への招待,渋谷秀樹,岩波書店,法律,2011
53,9784130821285 ,Ｖｉａｊｅｒｏｓ,東京大学,東京大学出版会,各国語,2011
54,9784480020475 ,思考の整理学,外山滋比古,筑摩書房,哲学,2011
55,9784532133726 ,新・証券投資論　１,日本証券アナリスト協会,日経ＢＰＭ（日本経済新聞出版本部）,経済財政,2011
56,9784000227810 ,憲法,芦部信喜,岩波書店,法律,2011
57,9784130821254 ,Ｈｏｒｉｚｏｎｔｅ,東京大学,東京大学出版会,ドイツ語,2011
58,9784130620710 ,基礎物理学　１,,東京大学出版会,物理学,2011
59,9784130626071 ,振動と波動,吉岡大二郎,東京大学出版会,物理学,2011
60,9784130120470 ,心理学,鹿取広人,東京大学出版会,心理,2011
61,9784641130371 ,憲法訴訟,戸松秀典,有斐閣,法律,2011
62,9784130420655 ,統計学入門,東京大学,東京大学出版会,経済財政,2011
63,9784563023218 ,相対性理論入門講義,風間洋一,培風館,物理学,2011
64,9784812211311 ,アメリカ・モデルの企業と金融,渋谷博史,昭和堂（京都）,経済財政,2011
65,9784061572034 ,熱力学,菊川芳夫,講談社,物理学,2011
66,9784122049666 ,世界史　上,ウィリアム・Ｈ．マクニール,中央公論新社,歴史総記,2011
67,9784130625067 ,化学結合論入門,高塚和夫,東京大学出版会,化学,2011
68,9784563002213 ,入門微分積分,三宅敏恒,培風館,数学,2011
69,9784807904334 ,量子化学,中田宗隆,東京化学同人,化学,2011
70,9784130120326 ,進化と人間行動,長谷川寿一,東京大学出版会,心理,2011
71,9784641009127 ,ポケット六法　平成２４年版,江頭憲治郎,有斐閣,法律,2011
72,9784780602654 ,基礎物理学実験　２０１２秋ー２０１３春,東京大学,学術図書出版社,物理学,2011
73,9784889220605 ,造形の図学,小山清男,日本出版サービス,絵画彫刻,2011
74,9784532132293 ,金融工学入門,デーヴィド・Ｇ．ルーエンバーガー,日経ＢＰＭ（日本経済新聞出版本部）,経営,2011
75,9784785320355 ,熱力学,三宅哲,裳華房,物理学,2011
76,9784130821513 ,Ｐｒｏｍｅｎａｄｅｓ,東京大学,東京大学出版会,仏語,2011
77,9784781911380 ,演習力学,今井功,サイエンス社,物理学,2011
78,9784130622172 ,図説生物学,東京大学,東京大学出版会,生物学,2011
79,9784130320214 ,ヨーロッパの政治,篠原一,東京大学出版会,政治,2011
80,9784781910147 ,化学熱力学,渡辺啓,サイエンス社,化学,2011
81,9784759810844 ,量子化学,真船文隆,化学同人,化学,2011
82,9784563045913 ,かいせつ化学熱力学,小島和夫,培風館,化学,2011
83,9784582842272 ,江戸の読書熱,鈴木俊幸,平凡社,総記,2011
84,9784166603459 ,歴史の作法,山内昌之,文藝春秋,歴史総記,2011
85,9784816348396 ,基礎からわかる！しっかりわかる！！線形代数ゼミ,梶原健,ナツメ社,数学,2011
